id_x,type_x,name,latitude_deg,longitude_deg,id_y,airport_ref_x,length_ft,width_ft,surface,airport_ref_y,type_y,frequency_mhz
41087,small_airport,Navan Bearbrook Airport,45.39166641235352,-75.29694366455078,310245,41087,2800.0,50.0,"Turf, soft during spring thaw",41087,UNIC,123.2
45216,small_airport,Voisey's Bay,56.344722222200005,-62.08805555560001,264036,45216,5002.0,100.0,Gravel,45216,MF,123.2
41098,small_airport,Pontiac Airpark,45.529726422799996,-76.16735458370002,271075,41098,1678.0,50.0,Stone Dust,41098,ATF,123.2
41098,small_airport,Pontiac Airpark,45.529726422799996,-76.16735458370002,271075,41098,1678.0,50.0,Stone Dust,41098,VFR Advisory,127.7
41098,small_airport,Pontiac Airpark,45.529726422799996,-76.16735458370002,271074,41098,3246.0,65.0,Stone Dust,41098,ATF,123.2
41098,small_airport,Pontiac Airpark,45.529726422799996,-76.16735458370002,271074,41098,3246.0,65.0,Stone Dust,41098,VFR Advisory,127.7
44455,small_airport,Hawke Field,44.000000094499995,-78.6488002539,271021,44455,3300.0,,TURF,44455,CTAF,122.775
45043,small_airport,Tottenham/Ronan Aerodrome,44.042100519899996,-79.84668016430001,271071,45043,2033.0,120.0,turf,45043,CTAF,123.2
40039,small_airport,Upper Kent Airport,46.587133,-67.719555,299262,40039,1400.0,70.0,TURF,40039,CTAF,122.8
46495,small_airport,Port Hope (Peter's Field) Airport,44.024881,-78.426976,271023,46495,2200.0,120.0,Turf,46495,CTAF,123.2
46495,small_airport,Port Hope (Peter's Field) Airport,44.024881,-78.426976,271024,46495,3200.0,120.0,Turf,46495,CTAF,123.2
46580,small_airport,Beaverton Airport,44.4470778865,-79.09907341,271068,46580,2480.0,75.0,TURF,46580,ATF,122.8
46642,small_airport,Baker's Valley,44.7546573859,-76.92901611330002,311012,46642,2000.0,22.0,ASP,46642,CTAF,122.8
298348,small_airport,L'Île d'Entrée Airfield,47.276200967600005,-61.7128658295,298416,298348,1200.0,20.0,Gravel,298348,RDO,123.15
298348,small_airport,L'Île d'Entrée Airfield,47.276200967600005,-61.7128658295,298417,298348,800.0,20.0,Gravel,298348,RDO,123.15
298393,seaplane_base,Saint-François-de-Laval (Laval Aviation),45.693126079399995,-73.58091115949999,299847,298393,4000.0,25.0,asphalt/gravel,298393,CTAF,123.2
299272,small_airport,Vulcan / Kirkcaldy Airport,50.331944,-113.357778,299274,299272,3187.0,150.0,ASP,299272,CTAF,122.8
299272,small_airport,Vulcan / Kirkcaldy Airport,50.331944,-113.357778,299276,299272,2998.0,150.0,ASP,299272,CTAF,122.8
299272,small_airport,Vulcan / Kirkcaldy Airport,50.331944,-113.357778,299275,299272,3076.0,150.0,GVL,299272,CTAF,122.8
300400,small_airport,Farrow's Field,44.4393568122,-80.9398841858,300402,300400,3000.0,75.0,Grass,300400,CTAF,123.0
307238,small_airport,Warren Field,42.936718,-81.479738,320037,307238,2192.0,80.0,TURF,307238,ATF,123.2
309767,small_airport,Varys field,44.5897948166,-80.76384544369998,309843,309767,1000.0,50.0,"dirt, No winter maint.",309767,CTAF,123.0
309272,small_airport,Rivière-aux-Saumons Aerodrome (Private Operator: Safari Anticosti),49.401389,-62.295278,309275,309272,5384.0,80.0,Gravel,309272,UNICOM,122.9
309273,small_airport,Rivière Bell Airport,49.078889000000004,-62.236943999999994,309274,309273,5528.0,80.0,Gravel,309273,UNICOM,122.9
311164,seaplane_base,"Lac William, Piste de glace (hiver seulement)",46.1256599864,-71.5747269101,311167,311164,3000.0,70.0,Ice,311164,CTAF,123.2
311164,seaplane_base,"Lac William, Piste de glace (hiver seulement)",46.1256599864,-71.5747269101,311167,311164,3000.0,70.0,Ice,311164,Ground,122.9
612,small_airport,Invermere Airport,50.5167007446289,-116.0,234502,612,3000.0,75.0,ASP,612,ATF,123.2
612,small_airport,Invermere Airport,50.5167007446289,-116.0,234502,612,3000.0,75.0,ASP,612,RCO,126.7
614,small_airport,Trail Airport,49.0555992126,-117.60900116,234915,614,4000.0,75.0,ASP,614,ATF,123.2
615,small_airport,Merritt Airport,50.1227989197,-120.747001648,234445,615,4000.0,73.0,ASP,615,ATF,123.2
620,small_airport,Courtenay Airpark,49.679401397705,-124.9820022583,246318,620,1800.0,60.0,ASPHALT,620,ATF,123.35
621,small_airport,Valemount Airport,52.85329818725586,-119.33399963378906,234789,621,3950.0,75.0,ASP,621,ATF,123.2
622,small_airport,Wiley Airport,66.49109649658203,-136.572998046875,263459,622,2500.0,60.0,gravel,622,ATF,123.2
623,small_airport,Creston Valley Regional Airport - Art Sutcliffe Field,49.03689956665,-116.49800109863001,234434,623,3945.0,75.0,ASP,623,UNIC,122.8
624,small_airport,Anahim Lake Airport,52.45249938964844,-125.3030014038086,234932,624,2738.0,100.0,GVL,624,ATF,122.8
624,small_airport,Anahim Lake Airport,52.45249938964844,-125.3030014038086,234933,624,3930.0,75.0,ASP,624,ATF,122.8
625,small_airport,Cayley A J Flying Ranch Airport,50.45000076293945,-113.75,234478,625,4500.0,50.0,ASP,625,ATF,123.0
627,small_airport,Delta Heritage Air Park,49.0774,-122.941002,247029,627,2600.0,75.0,TURF,627,ATF,123.3
627,small_airport,Delta Heritage Air Park,49.0774,-122.941002,247029,627,2600.0,75.0,TURF,627,ATIS,125.5
627,small_airport,Delta Heritage Air Park,49.0774,-122.941002,247029,627,2600.0,75.0,TURF,627,TWR,118.1
629,small_airport,Douglas Lake Airport,50.1654600485,-120.17127335100001,235004,629,4600.0,40.0,ASP,629,ATF,123.2
631,small_airport,Duncan Airport,48.7545336204,-123.709702492,250763,631,1520.0,30.0,ASP,631,ATF,122.8
46598,small_airport,Alhambra / Ahlstrom Airport,52.346194,-114.667525,271078,46598,2500.0,60.0,Turf,46598,CTAF,122.8
632,small_airport,Houston Airport,54.4392009821,-126.77887916600001,235029,632,3900.0,66.0,ASP,632,ATF,123.2
637,small_airport,Nakusp Airport,50.26639938354492,-117.81300354003906,234834,637,3000.0,75.0,ASP,637,ATF,123.2
46600,small_airport,Arthur (Arthur South),43.782729269399994,-80.4329252243,271094,46600,1650.0,75.0,TURF,46600,CTAF,123.4
643,small_airport,Qualicum Beach Airport,49.3372,-124.393997,235045,643,3565.0,75.0,ASP,643,ATF,122.8
643,small_airport,Qualicum Beach Airport,49.3372,-124.393997,235045,643,3565.0,75.0,ASP,643,CNTR,123.7
646,small_airport,Oliver Airport,49.173301696777344,-119.5510025024414,234590,646,3200.0,50.0,ASP,646,RCO,126.7
646,small_airport,Oliver Airport,49.173301696777344,-119.5510025024414,234590,646,3200.0,50.0,ASP,646,UNIC,122.8
647,small_airport,Vanderhoof Airport,54.04610061645508,-124.01200103759766,235033,647,5200.0,180.0,GVL,647,ATF,122.8
647,small_airport,Vanderhoof Airport,54.04610061645508,-124.01200103759766,235034,647,5018.0,100.0,ASP,647,ATF,122.8
647,small_airport,Vanderhoof Airport,54.04610061645508,-124.01200103759766,235035,647,3200.0,180.0,GVL,647,ATF,122.8
45222,small_airport,Beausejour/Av-Ranch Airpark,50.041111,-96.585833,307216,45222,1800.0,60.0,Turf,45222,ATF,123.2
311583,small_airport,Ayr/Sargeant Private Airfield,43.3058333333,-80.49916666670002,311585,311583,2723.0,90.0,turf,311583,ATF,123.2
657,small_airport,Cache Creek-Ashcroft Regional Airport,50.775258,-121.32131399999999,234711,657,3280.0,75.0,ASP,657,ATF,123.2
663,small_airport,Osoyoos Airport,49.037200927700006,-119.48899841299999,257475,663,2800.0,50.0,GRAVEL,663,ATF,123.2
664,small_airport,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,234856,664,3700.0,75.0,ASP,664,ATF,122.8
664,small_airport,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,234856,664,3700.0,75.0,ASP,664,FSS,131.05
664,small_airport,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,234856,664,3700.0,75.0,ASP,664,RCO,123.475
664,small_airport,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,234856,664,3700.0,75.0,ASP,664,RCO,126.7
46602,small_airport,Belwood (Baird Field),43.808333333,-80.3119444444,271080,46602,2400.0,60.0,TURF,46602,CTAF,123.4
687,small_airport,Echo Valley Airport,51.24169921875,-121.99400329589844,234454,687,3412.0,60.0,ASP,687,ATF,123.2
43877,small_airport,Beaverton North,44.459454,-79.127269,271069,43877,2135.0,100.0,TURF,43877,ATF,122.8
710,small_airport,Woodcock Airport,55.06669998168945,-128.23300170898438,235054,710,3350.0,200.0,ASP,710,ATF,123.2
711,small_airport,Kaslo Airport,49.90359878540039,-116.93499755859376,234490,711,3700.0,60.0,ASP,711,ATF,123.2
717,small_airport,Alberni Valley Regional Airport,49.321899,-124.931,234494,717,3952.0,75.0,ASP,717,ATF,123.0
723,small_airport,Eddontenajon / Iskut Village Airport,57.847994155,-129.983968735,254546,723,3600.0,50.0,GRAVEL,723,CTAF,123.2
737,small_airport,Tumbler Ridge Airport,55.025001525879,-120.93499755859,235018,737,4000.0,100.0,ASP,737,ATF,123.2
741,small_airport,Fraser Lake Airport,54.01330184936523,-124.76799774169922,234452,741,3900.0,75.0,ASP,741,ATF,122.8
742,small_airport,Cable Head Airpark,46.44329833984375,-62.59280014038086,253811,742,2400.0,100.0,TURF,742,CTAF,123.2
742,small_airport,Cable Head Airpark,46.44329833984375,-62.59280014038086,253811,742,2400.0,100.0,TURF,742,Departures,135.65
742,small_airport,Cable Head Airpark,46.44329833984375,-62.59280014038086,253812,742,3600.0,100.0,TURF,742,CTAF,123.2
742,small_airport,Cable Head Airpark,46.44329833984375,-62.59280014038086,253812,742,3600.0,100.0,TURF,742,Departures,135.65
747,small_airport,Winterland Airport,47.13690185546875,-55.3292007446289,234972,747,2999.0,75.0,ASP,747,ATF,123.2
751,small_airport,Juniper Airport,46.56280136108398,-67.16829681396484,234529,751,4021.0,53.0,ASP,751,ATF,123.2
46478,small_airport,Camden East Airstrip,44.3257833333,-76.7925,270998,46478,1200.0,60.0,turf,46478,ATF,123.2
46478,small_airport,Camden East Airstrip,44.3257833333,-76.7925,270999,46478,900.0,50.0,turf,46478,ATF,123.2
754,small_airport,Porters Lake Airport,44.7099936874,-63.2996821404,253092,754,2400.0,100.0,GRAVEL/TURF,754,CTAF,123.2
756,small_airport,Weyman Airpark,46.037498474121094,-66.85890197753906,253101,756,3000.0,80.0,SAND/GRAVEL/AS,756,ATF,123.2
757,small_airport,Moncton / McEwen Airport,46.15390014649999,-64.7686004639,235019,757,3000.0,80.0,ASP,757,GND,121.8
757,small_airport,Moncton / McEwen Airport,46.15390014649999,-64.7686004639,235019,757,3000.0,80.0,ASP,757,UNIC,122.8
768,small_airport,Grand Manan Airport,44.71329879760742,-66.79640197753906,234526,768,3000.0,75.0,ASP,768,ATF,123.2
311591,small_airport,Conn Field,44.0325,-80.48555555559999,311594,311591,2600.0,120.0,turf,311591,ATF,123.4
311591,small_airport,Conn Field,44.0325,-80.48555555559999,311593,311591,3300.0,120.0,turf,311591,ATF,123.4
769,small_airport,Exploits Valley Botwood Airport,49.05599975585938,-55.44770050048828,260317,769,,,UNK,769,A/D,132.1
769,small_airport,Exploits Valley Botwood Airport,49.05599975585938,-55.44770050048828,260317,769,,,UNK,769,ATF,123.2
769,small_airport,Exploits Valley Botwood Airport,49.05599975585938,-55.44770050048828,234653,769,3930.0,75.0,ASP,769,A/D,132.1
769,small_airport,Exploits Valley Botwood Airport,49.05599975585938,-55.44770050048828,234653,769,3930.0,75.0,ASP,769,ATF,123.2
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063,234646,773,3000.0,150.0,ASP,773,A/D,119.2
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063,234646,773,3000.0,150.0,ASP,773,UNIC,123.0
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063,234647,773,5000.0,150.0,ASP,773,A/D,119.2
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063,234647,773,5000.0,150.0,ASP,773,UNIC,123.0
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063,234648,773,5000.0,150.0,ASP,773,A/D,119.2
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063,234648,773,5000.0,150.0,ASP,773,UNIC,123.0
774,small_airport,Florenceville Airport,46.42610168457031,-67.62809753417969,234773,774,5400.0,100.0,ASP,774,ATF,122.8
779,small_airport,St. Stephen Airport,45.20750045776367,-67.25060272216797,235015,779,3000.0,75.0,ASP,779,UNIC,122.8
780,small_airport,Chipman Airport,46.14860153198242,-65.90419769287111,234989,780,4022.0,50.0,ASP,780,ATF,123.2
786,small_airport,Waterville / Kings County Municipal Airport,45.0518989563,-64.6517028809,234577,786,3500.0,75.0,ASP,786,A/D,120.6
786,small_airport,Waterville / Kings County Municipal Airport,45.0518989563,-64.6517028809,234577,786,3500.0,75.0,ASP,786,TWR,119.5
786,small_airport,Waterville / Kings County Municipal Airport,45.0518989563,-64.6517028809,234577,786,3500.0,75.0,ASP,786,UNIC,122.8
787,small_airport,Stanley Airport,45.10060119628906,-63.92060089111328,234471,787,2500.0,100.0,GRS,787,UNIC,122.8
787,small_airport,Stanley Airport,45.10060119628906,-63.92060089111328,234472,787,2400.0,100.0,COM,787,UNIC,122.8
787,small_airport,Stanley Airport,45.10060119628906,-63.92060089111328,234473,787,1600.0,150.0,GRS,787,UNIC,122.8
794,small_airport,Clarenville Airport,48.27470016479492,-53.92390060424805,234600,794,3933.0,75.0,ASP,794,A/D,132.1
794,small_airport,Clarenville Airport,48.27470016479492,-53.92390060424805,234600,794,3933.0,75.0,ASP,794,ATF,123.2
799,small_airport,Pokemouche Airport,47.71640014648438,-64.88249969482422,234665,799,3000.0,75.0,ASP,799,RCO,123.45
799,small_airport,Pokemouche Airport,47.71640014648438,-64.88249969482422,234665,799,3000.0,75.0,ASP,799,UNIC,123.0
800,small_airport,St. Andrews Codroy Valley Airport,47.773601532,-59.31309890749999,234492,800,3000.0,75.0,ASP,800,ATF,123.2
809,small_airport,Deerhurst Resort Airport,45.3541984558,-79.1513977051,235060,809,3080.0,60.0,ASP,809,UNIC,123.35
812,small_airport,Clearwater Airport,46.71329879760742,-66.82830047607422,235040,812,3979.0,60.0,ASP,812,ATF,123.2
320210,small_airport,Centredale Airport,45.4094,-62.618401,325214,320210,1800.0,60.0,Turf,320210,UNICOM,122.8
818,small_airport,Bouctouche Airport,46.509399,-64.693901,234442,818,5024.0,74.0,ASP,818,ATF,123.2
821,small_airport,Doaktown Airport,46.5525016784668,-66.09390258789061,234443,821,3996.0,50.0,ASP,821,ATF,123.2
823,small_airport,Downs Gulch Airport,47.75360107421875,-67.42610168457031,234444,823,4003.0,47.0,ASP,823,ATF,123.5
827,small_airport,Fogo Airport,49.65750122070313,-54.23749923706055,234725,827,3000.0,75.0,ASP,827,ATF,123.2
827,small_airport,Fogo Airport,49.65750122070313,-54.23749923706055,234725,827,3000.0,75.0,ASP,827,CNTR,132.1
829,small_airport,Bridgewater / Dayspring Airpark,44.3819007874,-64.456703186,271052,829,1728.0,30.0,Gravel/Asphalt mix,829,CTAF,123.2
830,small_airport,Olds-Didsbury Airport,51.7118988037,-114.107002258,234448,830,1800.0,50.0,GRS,830,ATF,123.2
830,small_airport,Olds-Didsbury Airport,51.7118988037,-114.107002258,234448,830,1800.0,50.0,GRS,830,ATIS,122.7
830,small_airport,Olds-Didsbury Airport,51.7118988037,-114.107002258,234449,830,3650.0,75.0,ASP,830,ATF,123.2
830,small_airport,Olds-Didsbury Airport,51.7118988037,-114.107002258,234449,830,3650.0,75.0,ASP,830,ATIS,122.7
831,small_airport,Hardisty Airport,52.64690017700195,-111.38400268554688,234499,831,3000.0,75.0,ASP,831,ATF,123.2
832,small_airport,Cardston Airport,49.162498474121094,-113.24099731445312,234491,832,3500.0,75.0,ASP,832,ATF,123.2
834,small_airport,Fairview Airport,56.081401825,-118.434997559,260312,834,,,UNK,834,UNIC,122.8
834,small_airport,Fairview Airport,56.081401825,-118.434997559,234649,834,3492.0,75.0,ASP,834,UNIC,122.8
836,small_airport,Hinton/Jasper-Hinton Airport,53.3191986084,-117.752998352,234713,836,4300.0,100.0,ASP,836,ATF,123.2
836,small_airport,Hinton/Jasper-Hinton Airport,53.3191986084,-117.752998352,234713,836,4300.0,100.0,ASP,836,RCO,123.55
839,small_airport,Oyen Municipal Airport,51.33420181274414,-110.49099731445312,235001,839,2200.0,75.0,SAN,839,UNIC,122.8
839,small_airport,Oyen Municipal Airport,51.33420181274414,-110.49099731445312,235002,839,3000.0,75.0,ASP,839,UNIC,122.8
841,small_airport,Taber Airport,49.826698303222656,-112.18499755859376,234714,841,3000.0,75.0,ASP,841,UNIC,122.8
841,small_airport,Taber Airport,49.826698303222656,-112.18499755859376,234715,841,2000.0,75.0,ASP,841,UNIC,122.8
311595,small_airport,Thunderbay / Eldorado Field,48.572222222200004,-88.81666666670002,311597,311595,1900.0,50.0,turf,311595,ATF,123.0
844,small_airport,Wabasca Airport,55.9618988037,-113.819000244,234902,844,3544.0,100.0,ASP,844,ATF,123.2
46603,small_airport,Belwood (Ellen Field),43.8372354306,-80.36945343020001,271079,46603,2000.0,60.0,TURF,46603,CTAF,123.4
847,small_airport,Bow Island Airport,49.88330078125,-111.33300018310548,234720,847,3000.0,75.0,ASP,847,ATF,123.2
848,small_airport,Airdrie Airport,51.26390075683594,-113.93399810791016,234456,848,2914.0,100.0,GVL,848,UNIC,122.9
848,small_airport,Airdrie Airport,51.26390075683594,-113.93399810791016,234457,848,2926.0,100.0,ASP,848,UNIC,122.9
848,small_airport,Airdrie Airport,51.26390075683594,-113.93399810791016,234458,848,5000.0,100.0,ASP,848,UNIC,122.9
848,small_airport,Airdrie Airport,51.26390075683594,-113.93399810791016,234459,848,2918.0,100.0,GVL,848,UNIC,122.9
851,small_airport,Lacombe Airport,52.48830032348633,-113.71199798583984,234851,851,3000.0,74.0,ASP,851,UNIC,122.8
852,small_airport,Drumheller Municipal Airport,51.49639892578125,-112.7490005493164,234849,852,3500.0,75.0,ASP,852,ATF,122.8
855,small_airport,Cu Nim Airport,50.7225,-114.179001,256718,855,3014.0,300.0,TURF,855,ATF,123.4
855,small_airport,Cu Nim Airport,50.7225,-114.179001,256719,855,2230.0,200.0,TURF,855,ATF,123.4
856,small_airport,Ponoka Industrial Airport,52.65169906616211,-113.6060028076172,234758,856,3097.0,75.0,ASP,856,UNIC,123.3
857,small_airport,De Winton South Calgary Airport,50.8218994140625,-113.8239974975586,234753,857,3015.0,150.0,ASP,857,ATF,122.8
857,small_airport,De Winton South Calgary Airport,50.8218994140625,-113.8239974975586,234754,857,2931.0,150.0,ASP,857,ATF,122.8
858,small_airport,Red Earth Creek Airport,56.5463981628418,-115.27400207519531,235053,858,3540.0,75.0,ASP,858,ATF,123.2
859,small_airport,Provost Airport,52.33810043334961,-110.27899932861328,234437,859,5001.0,75.0,ASP,859,A/D,133.45
859,small_airport,Provost Airport,52.33810043334961,-110.27899932861328,234437,859,5001.0,75.0,ASP,859,RDO,126.7
859,small_airport,Provost Airport,52.33810043334961,-110.27899932861328,234437,859,5001.0,75.0,ASP,859,UNIC,122.8
862,small_airport,Stettler Airport,52.31000137329102,-112.75399780273438,234738,862,3000.0,75.0,ASP,862,UNIC,123.0
863,small_airport,Claresholm Industrial Airport,50.00469970703125,-113.62999725341795,234568,863,3100.0,100.0,ASP,863,UNIC,123.0
863,small_airport,Claresholm Industrial Airport,50.00469970703125,-113.62999725341795,234569,863,3100.0,100.0,ASP,863,UNIC,123.0
863,small_airport,Claresholm Industrial Airport,50.00469970703125,-113.62999725341795,234570,863,3100.0,100.0,ASP,863,UNIC,123.0
865,small_airport,Elk Point Airport,53.89310073852539,-110.77200317382812,234439,865,4492.0,75.0,ASP,865,ATF,123.2
868,small_airport,Killam-Sedgewick Airport,52.79999923706055,-111.76699829101562,250775,868,2950.0,75.0,ASPHALT,868,ATF,123.2
46604,small_airport,East Linton (Kerr Field),44.661068,-80.94402600000001,271081,46604,2400.0,50.0,Turf / Gravel,46604,CTAF,123.0
870,small_airport,Hanna Airport,51.63140106201172,-111.90399932861328,234995,870,1800.0,100.0,GRS,870,ATF,123.2
870,small_airport,Hanna Airport,51.63140106201172,-111.90399932861328,234996,870,3535.0,75.0,ASP,870,ATF,123.2
870,small_airport,Hanna Airport,51.63140106201172,-111.90399932861328,234997,870,1418.0,60.0,GRS,870,ATF,123.2
871,small_airport,Valleyview Airport,55.03250122070313,-117.2959976196289,234537,871,3300.0,75.0,ASP,871,ATF,123.2
875,small_airport,Innisfail Airport,52.0786018371582,-114.0270004272461,234806,875,3025.0,100.0,ASP,875,UNIC,123.0
875,small_airport,Innisfail Airport,52.0786018371582,-114.0270004272461,234807,875,3025.0,100.0,ASP,875,UNIC,123.0
875,small_airport,Innisfail Airport,52.0786018371582,-114.0270004272461,234808,875,3025.0,100.0,ASP,875,UNIC,123.0
876,small_airport,Swan Hills Airport,54.670799255371094,-115.41500091552734,234769,876,4500.0,100.0,ASP,876,ATF,123.2
878,small_airport,Three Hills Airport,51.69670104980469,-113.20899963378906,235059,878,3000.0,75.0,ASP,878,ATF,123.2
879,small_airport,High River Airport,50.53329849243164,-113.83300018310548,234845,879,3000.0,75.0,ASP,879,ATF,123.0
879,small_airport,High River Airport,50.53329849243164,-113.83300018310548,234846,879,2950.0,75.0,GVL,879,ATF,123.0
880,small_airport,Cold Lake Regional Airport,54.477500915527344,-110.2689971923828,234712,880,3000.0,75.0,ASP,880,ATF,122.8
880,small_airport,Cold Lake Regional Airport,54.477500915527344,-110.2689971923828,234712,880,3000.0,75.0,ASP,880,TWR,126.2
883,small_airport,Barrhead Airport,54.099998474121094,-114.43299865722656,234558,883,3500.0,100.0,ASP,883,ATF,123.2
888,small_airport,Camrose Airport,53.04029846191406,-112.81600189208984,234994,888,4500.0,100.0,ASP,888,ATF,122.8
889,small_airport,Del Bonita / Whetstone International Airport,48.9986000061,-112.77600097700001,253817,889,4363.0,65.0,TURF,889,ATF,122.8
890,small_airport,Grande Cache Airport,53.916900634765994,-118.87400054931999,235050,890,5000.0,100.0,ASP,890,ATF,123.2
891,small_airport,Castor Airport,52.220924924799995,-111.926887035,234781,891,3000.0,75.0,ASP,891,ATF,123.2
892,small_airport,Drayton Valley Industrial Airport,53.265800476074,-114.95999908446998,234945,892,5066.0,75.0,ASP,892,ATF,122.8
893,small_airport,Fort McMurray / Mildred Lake Airport,57.0555992126,-111.573997498,256729,893,5437.0,100.0,TREATED GRAVEL,893,CTAF,123.2
46605,small_airport,St-Esprit Aerodrome,45.9144,-73.672395,271082,46605,3000.0,75.0,Turf,46605,CTAF,123.2
895,heliport,Edmonton / St. Albert (Delta Helicopters) Heliport,53.68669436050001,-113.687338829,247030,895,3200.0,75.0,GRAVEL,895,ATF,123.2
895,heliport,Edmonton / St. Albert (Delta Helicopters) Heliport,53.68669436050001,-113.687338829,270953,895,86.0,86.0,GRAVEL,895,ATF,123.2
896,small_airport,Westlock Airport,54.1422004699707,-113.74099731445312,235006,896,3000.0,75.0,ASP,896,UNIC,122.8
899,small_airport,Fort Simpson Island Airport,61.86669921875,-121.36599731445312,271111,899,3000.0,100.0,Gravel/Snow,899,MF,122.2
899,small_airport,Fort Simpson Island Airport,61.86669921875,-121.36599731445312,271111,899,3000.0,100.0,Gravel/Snow,899,RCO,126.7
901,small_airport,Jean Marie River Airport,61.5167007446289,-120.61699676513672,235096,901,2500.0,60.0,GVL,901,ATF,123.2
902,small_airport,Beaverlodge Airport,55.18420028686523,-119.447998046875,234803,902,3000.0,75.0,ASP,902,ATF,123.2
906,small_airport,Vegreville Airport,53.51440048217773,-112.0270004272461,235030,906,4000.0,100.0,ASP,906,UNIC,122.8
908,small_airport,Tofield Airport,53.37110137939453,-112.6969985961914,234574,908,3000.0,75.0,ASP,908,ATF,123.2
910,small_airport,St. Paul Airport,53.9933013916,-111.379997253,234733,910,3500.0,100.0,ASP,910,UNIC,122.8
914,small_airport,Wetaskiwin Regional Airport,52.96500015260001,-113.41100311299999,234580,914,3876.0,100.0,ASP,914,UNIC,123.5
918,small_airport,Fort Macleod Airport,49.70000076293945,-113.41699981689452,234959,918,3000.0,75.0,ASP,918,ATF,123.2
920,small_airport,Edmonton / Cooking Lake Airport,53.42750167849999,-113.115997314,249253,920,2950.0,75.0,ASP,920,ATF,123.2
921,small_airport,Fort Vermilion Airport,58.40420150756836,-115.95099639892578,235022,921,3000.0,100.0,ASP,921,ATF,123.2
931,small_airport,Edmonton / Josephburg Airport,53.727998031999995,-113.086566925,234553,931,4560.0,100.0,ASP,931,ATF,123.5
931,small_airport,Edmonton / Josephburg Airport,53.727998031999995,-113.086566925,234553,931,4560.0,100.0,ASP,931,AWOS,122.35
934,small_airport,Rockyford Airport,51.2667007446289,-113.11699676513672,255279,934,2500.0,45.0,TURF,934,ATF,123.2
936,small_airport,Foremost Airport,49.48310089111328,-111.49400329589844,234927,936,3000.0,75.0,ASP,936,ATF,123.2
937,small_airport,Grimshaw Airport,56.19611,-117.62527800000001,301318,937,2940.0,75.0,Turf / Snow,937,MF,122.0
945,heliport,Wainwright / Camp Wainwright Field,52.82793368229999,-110.904278755,234435,945,3406.0,120.0,GRS,945,MIL,49.9
945,heliport,Wainwright / Camp Wainwright Field,52.82793368229999,-110.904278755,234436,945,5036.0,120.0,GRS,945,MIL,49.9
947,small_airport,Consort Airport,52.0167007446289,-110.75,234759,947,3000.0,75.0,ASP,947,ATF,123.2
46534,small_airport,Fort Mackay / Firebag,57.275833,-110.976666,271047,46534,6890.0,148.0,Asphalt,46534,ARR/DEP,135.5
46534,small_airport,Fort Mackay / Firebag,57.275833,-110.976666,271047,46534,6890.0,148.0,Asphalt,46534,ATF,123.5
46534,small_airport,Fort Mackay / Firebag,57.275833,-110.976666,271047,46534,6890.0,148.0,Asphalt,46534,CLNC DEL,134.025
46534,small_airport,Fort Mackay / Firebag,57.275833,-110.976666,271047,46534,6890.0,148.0,Asphalt,46534,RCO,123.55
951,small_airport,Fox Harbour Airport,45.86999893188477,-63.46110153198242,234470,951,4885.0,75.0,ASP,951,ATF,122.2
960,small_airport,Empress McNeill Spectra Energy Airport,50.68249893189999,-110.041999817,234462,960,3500.0,75.0,ASP,960,UNIC,122.9
971,small_airport,La Crete Airport,58.172875198199996,-116.337919235,247035,971,4400.0,100.0,ASP,971,ATF,123.2
972,small_airport,Sundre Airport,51.77420043945313,-114.677001953125,234446,972,1968.0,75.0,GVL,972,ATF,123.2
972,small_airport,Sundre Airport,51.77420043945313,-114.677001953125,234447,972,4285.0,75.0,ASP,972,ATF,123.2
978,small_airport,Wainwright Field 21 Airport,52.830601,-111.100998,234697,978,7349.0,82.0,ASP,978,MIL,49.9
982,small_airport,Cheadle Airport,51.05749893188501,-113.62400054931999,246316,982,4000.0,100.0,TURF,982,ATF,123.2
990,small_airport,Spirit River Airport,55.78359985351562,-118.83999633789062,234841,990,3000.0,75.0,ASP,990,ATF,123.2
991,small_airport,Loon River Airport,57.14189910888672,-115.0749969482422,234431,991,5900.0,100.0,ASP,991,ATF,123.2
998,small_airport,Pelican Airport,56.16080093383789,-113.4739990234375,234453,998,3872.0,75.0,ASP,998,UNIC,122.8
999,small_airport,Zama Lake Airport,59.06389999389648,-118.88999938964844,234829,999,4300.0,50.0,ASP,999,UNIC,122.8
1014,small_airport,Calgary / Okotoks Air Park,50.735298156700004,-113.934997559,234461,1014,3025.0,50.0,ASP,1014,UNIC,122.8
1016,small_airport,Manning Airport,56.95080184936523,-117.6439971923828,234750,1016,5577.0,100.0,ASP,1016,ATF,123.2
1018,small_airport,Chestermere (Kirkby Field) Airport,51.04169845581055,-113.7519989013672,253079,1018,1057.0,38.0,TURF,1018,ATF,123.4
