airport_id,airport_type,airport_name,airport_long,airport_lat,runway_len,runway_wdt,runway_surface,radio_freq
41087,small_airport,Navan Bearbrook Airport,45.39166641235352,-75.29694366455078,2800.0,50.0,"Turf, soft during spring thaw",123.2
45216,small_airport,Voisey's Bay,56.344722222200005,-62.08805555560001,5002.0,100.0,Gravel,123.2
41098,small_airport,Pontiac Airpark,45.529726422799996,-76.16735458370002,1678.0,50.0,Stone Dust,123.2
41098,small_airport,Pontiac Airpark,45.529726422799996,-76.16735458370002,1678.0,50.0,Stone Dust,127.7
41098,small_airport,Pontiac Airpark,45.529726422799996,-76.16735458370002,3246.0,65.0,Stone Dust,123.2
41098,small_airport,Pontiac Airpark,45.529726422799996,-76.16735458370002,3246.0,65.0,Stone Dust,127.7
44455,small_airport,Hawke Field,44.000000094499995,-78.6488002539,3300.0,,TURF,122.775
45043,small_airport,Tottenham/Ronan Aerodrome,44.042100519899996,-79.84668016430001,2033.0,120.0,turf,123.2
40039,small_airport,Upper Kent Airport,46.587133,-67.719555,1400.0,70.0,TURF,122.8
46495,small_airport,Port Hope (Peter's Field) Airport,44.024881,-78.426976,2200.0,120.0,Turf,123.2
46495,small_airport,Port Hope (Peter's Field) Airport,44.024881,-78.426976,3200.0,120.0,Turf,123.2
46580,small_airport,Beaverton Airport,44.4470778865,-79.09907341,2480.0,75.0,TURF,122.8
46642,small_airport,Baker's Valley,44.7546573859,-76.92901611330002,2000.0,22.0,ASP,122.8
298348,small_airport,L'Île d'Entrée Airfield,47.276200967600005,-61.7128658295,1200.0,20.0,Gravel,123.15
298348,small_airport,L'Île d'Entrée Airfield,47.276200967600005,-61.7128658295,800.0,20.0,Gravel,123.15
298393,seaplane_base,Saint-François-de-Laval (Laval Aviation),45.693126079399995,-73.58091115949999,4000.0,25.0,asphalt/gravel,123.2
299272,small_airport,Vulcan / Kirkcaldy Airport,50.331944,-113.357778,3187.0,150.0,ASP,122.8
299272,small_airport,Vulcan / Kirkcaldy Airport,50.331944,-113.357778,2998.0,150.0,ASP,122.8
299272,small_airport,Vulcan / Kirkcaldy Airport,50.331944,-113.357778,3076.0,150.0,GVL,122.8
300400,small_airport,Farrow's Field,44.4393568122,-80.9398841858,3000.0,75.0,Grass,123.0
307238,small_airport,Warren Field,42.936718,-81.479738,2192.0,80.0,TURF,123.2
309767,small_airport,Varys field,44.5897948166,-80.76384544369998,1000.0,50.0,"dirt, No winter maint.",123.0
309272,small_airport,Rivière-aux-Saumons Aerodrome (Private Operator: Safari Anticosti),49.401389,-62.295278,5384.0,80.0,Gravel,122.9
309273,small_airport,Rivière Bell Airport,49.078889000000004,-62.236943999999994,5528.0,80.0,Gravel,122.9
311164,seaplane_base,"Lac William, Piste de glace (hiver seulement)",46.1256599864,-71.5747269101,3000.0,70.0,Ice,123.2
311164,seaplane_base,"Lac William, Piste de glace (hiver seulement)",46.1256599864,-71.5747269101,3000.0,70.0,Ice,122.9
612,small_airport,Invermere Airport,50.5167007446289,-116.0,3000.0,75.0,ASP,123.2
612,small_airport,Invermere Airport,50.5167007446289,-116.0,3000.0,75.0,ASP,126.7
614,small_airport,Trail Airport,49.0555992126,-117.60900116,4000.0,75.0,ASP,123.2
615,small_airport,Merritt Airport,50.1227989197,-120.747001648,4000.0,73.0,ASP,123.2
620,small_airport,Courtenay Airpark,49.679401397705,-124.9820022583,1800.0,60.0,ASPHALT,123.35
621,small_airport,Valemount Airport,52.85329818725586,-119.33399963378906,3950.0,75.0,ASP,123.2
622,small_airport,Wiley Airport,66.49109649658203,-136.572998046875,2500.0,60.0,gravel,123.2
623,small_airport,Creston Valley Regional Airport - Art Sutcliffe Field,49.03689956665,-116.49800109863001,3945.0,75.0,ASP,122.8
624,small_airport,Anahim Lake Airport,52.45249938964844,-125.3030014038086,2738.0,100.0,GVL,122.8
624,small_airport,Anahim Lake Airport,52.45249938964844,-125.3030014038086,3930.0,75.0,ASP,122.8
625,small_airport,Cayley A J Flying Ranch Airport,50.45000076293945,-113.75,4500.0,50.0,ASP,123.0
627,small_airport,Delta Heritage Air Park,49.0774,-122.941002,2600.0,75.0,TURF,123.3
627,small_airport,Delta Heritage Air Park,49.0774,-122.941002,2600.0,75.0,TURF,125.5
627,small_airport,Delta Heritage Air Park,49.0774,-122.941002,2600.0,75.0,TURF,118.1
629,small_airport,Douglas Lake Airport,50.1654600485,-120.17127335100001,4600.0,40.0,ASP,123.2
631,small_airport,Duncan Airport,48.7545336204,-123.709702492,1520.0,30.0,ASP,122.8
46598,small_airport,Alhambra / Ahlstrom Airport,52.346194,-114.667525,2500.0,60.0,Turf,122.8
632,small_airport,Houston Airport,54.4392009821,-126.77887916600001,3900.0,66.0,ASP,123.2
637,small_airport,Nakusp Airport,50.26639938354492,-117.81300354003906,3000.0,75.0,ASP,123.2
46600,small_airport,Arthur (Arthur South),43.782729269399994,-80.4329252243,1650.0,75.0,TURF,123.4
643,small_airport,Qualicum Beach Airport,49.3372,-124.393997,3565.0,75.0,ASP,122.8
643,small_airport,Qualicum Beach Airport,49.3372,-124.393997,3565.0,75.0,ASP,123.7
646,small_airport,Oliver Airport,49.173301696777344,-119.5510025024414,3200.0,50.0,ASP,126.7
646,small_airport,Oliver Airport,49.173301696777344,-119.5510025024414,3200.0,50.0,ASP,122.8
647,small_airport,Vanderhoof Airport,54.04610061645508,-124.01200103759766,5200.0,180.0,GVL,122.8
647,small_airport,Vanderhoof Airport,54.04610061645508,-124.01200103759766,5018.0,100.0,ASP,122.8
647,small_airport,Vanderhoof Airport,54.04610061645508,-124.01200103759766,3200.0,180.0,GVL,122.8
45222,small_airport,Beausejour/Av-Ranch Airpark,50.041111,-96.585833,1800.0,60.0,Turf,123.2
311583,small_airport,Ayr/Sargeant Private Airfield,43.3058333333,-80.49916666670002,2723.0,90.0,turf,123.2
657,small_airport,Cache Creek-Ashcroft Regional Airport,50.775258,-121.32131399999999,3280.0,75.0,ASP,123.2
663,small_airport,Osoyoos Airport,49.037200927700006,-119.48899841299999,2800.0,50.0,GRAVEL,123.2
664,small_airport,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,3700.0,75.0,ASP,122.8
664,small_airport,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,3700.0,75.0,ASP,131.05
664,small_airport,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,3700.0,75.0,ASP,123.475
664,small_airport,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,3700.0,75.0,ASP,126.7
46602,small_airport,Belwood (Baird Field),43.808333333,-80.3119444444,2400.0,60.0,TURF,123.4
687,small_airport,Echo Valley Airport,51.24169921875,-121.99400329589844,3412.0,60.0,ASP,123.2
43877,small_airport,Beaverton North,44.459454,-79.127269,2135.0,100.0,TURF,122.8
710,small_airport,Woodcock Airport,55.06669998168945,-128.23300170898438,3350.0,200.0,ASP,123.2
711,small_airport,Kaslo Airport,49.90359878540039,-116.93499755859376,3700.0,60.0,ASP,123.2
717,small_airport,Alberni Valley Regional Airport,49.321899,-124.931,3952.0,75.0,ASP,123.0
723,small_airport,Eddontenajon / Iskut Village Airport,57.847994155,-129.983968735,3600.0,50.0,GRAVEL,123.2
737,small_airport,Tumbler Ridge Airport,55.025001525879,-120.93499755859,4000.0,100.0,ASP,123.2
741,small_airport,Fraser Lake Airport,54.01330184936523,-124.76799774169922,3900.0,75.0,ASP,122.8
742,small_airport,Cable Head Airpark,46.44329833984375,-62.59280014038086,2400.0,100.0,TURF,123.2
742,small_airport,Cable Head Airpark,46.44329833984375,-62.59280014038086,2400.0,100.0,TURF,135.65
742,small_airport,Cable Head Airpark,46.44329833984375,-62.59280014038086,3600.0,100.0,TURF,123.2
742,small_airport,Cable Head Airpark,46.44329833984375,-62.59280014038086,3600.0,100.0,TURF,135.65
747,small_airport,Winterland Airport,47.13690185546875,-55.3292007446289,2999.0,75.0,ASP,123.2
751,small_airport,Juniper Airport,46.56280136108398,-67.16829681396484,4021.0,53.0,ASP,123.2
46478,small_airport,Camden East Airstrip,44.3257833333,-76.7925,1200.0,60.0,turf,123.2
46478,small_airport,Camden East Airstrip,44.3257833333,-76.7925,900.0,50.0,turf,123.2
754,small_airport,Porters Lake Airport,44.7099936874,-63.2996821404,2400.0,100.0,GRAVEL/TURF,123.2
756,small_airport,Weyman Airpark,46.037498474121094,-66.85890197753906,3000.0,80.0,SAND/GRAVEL/AS,123.2
757,small_airport,Moncton / McEwen Airport,46.15390014649999,-64.7686004639,3000.0,80.0,ASP,121.8
757,small_airport,Moncton / McEwen Airport,46.15390014649999,-64.7686004639,3000.0,80.0,ASP,122.8
768,small_airport,Grand Manan Airport,44.71329879760742,-66.79640197753906,3000.0,75.0,ASP,123.2
311591,small_airport,Conn Field,44.0325,-80.48555555559999,2600.0,120.0,turf,123.4
311591,small_airport,Conn Field,44.0325,-80.48555555559999,3300.0,120.0,turf,123.4
769,small_airport,Exploits Valley Botwood Airport,49.05599975585938,-55.44770050048828,,,UNK,132.1
769,small_airport,Exploits Valley Botwood Airport,49.05599975585938,-55.44770050048828,,,UNK,123.2
769,small_airport,Exploits Valley Botwood Airport,49.05599975585938,-55.44770050048828,3930.0,75.0,ASP,132.1
769,small_airport,Exploits Valley Botwood Airport,49.05599975585938,-55.44770050048828,3930.0,75.0,ASP,123.2
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063,3000.0,150.0,ASP,119.2
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063,3000.0,150.0,ASP,123.0
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063,5000.0,150.0,ASP,119.2
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063,5000.0,150.0,ASP,123.0
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063,5000.0,150.0,ASP,119.2
773,small_airport,Debert Airport,45.41859817504883,-63.46060180664063,5000.0,150.0,ASP,123.0
774,small_airport,Florenceville Airport,46.42610168457031,-67.62809753417969,5400.0,100.0,ASP,122.8
779,small_airport,St. Stephen Airport,45.20750045776367,-67.25060272216797,3000.0,75.0,ASP,122.8
780,small_airport,Chipman Airport,46.14860153198242,-65.90419769287111,4022.0,50.0,ASP,123.2
786,small_airport,Waterville / Kings County Municipal Airport,45.0518989563,-64.6517028809,3500.0,75.0,ASP,120.6
786,small_airport,Waterville / Kings County Municipal Airport,45.0518989563,-64.6517028809,3500.0,75.0,ASP,119.5
786,small_airport,Waterville / Kings County Municipal Airport,45.0518989563,-64.6517028809,3500.0,75.0,ASP,122.8
787,small_airport,Stanley Airport,45.10060119628906,-63.92060089111328,2500.0,100.0,GRS,122.8
787,small_airport,Stanley Airport,45.10060119628906,-63.92060089111328,2400.0,100.0,COM,122.8
787,small_airport,Stanley Airport,45.10060119628906,-63.92060089111328,1600.0,150.0,GRS,122.8
794,small_airport,Clarenville Airport,48.27470016479492,-53.92390060424805,3933.0,75.0,ASP,132.1
794,small_airport,Clarenville Airport,48.27470016479492,-53.92390060424805,3933.0,75.0,ASP,123.2
799,small_airport,Pokemouche Airport,47.71640014648438,-64.88249969482422,3000.0,75.0,ASP,123.45
799,small_airport,Pokemouche Airport,47.71640014648438,-64.88249969482422,3000.0,75.0,ASP,123.0
800,small_airport,St. Andrews Codroy Valley Airport,47.773601532,-59.31309890749999,3000.0,75.0,ASP,123.2
809,small_airport,Deerhurst Resort Airport,45.3541984558,-79.1513977051,3080.0,60.0,ASP,123.35
812,small_airport,Clearwater Airport,46.71329879760742,-66.82830047607422,3979.0,60.0,ASP,123.2
320210,small_airport,Centredale Airport,45.4094,-62.618401,1800.0,60.0,Turf,122.8
818,small_airport,Bouctouche Airport,46.509399,-64.693901,5024.0,74.0,ASP,123.2
821,small_airport,Doaktown Airport,46.5525016784668,-66.09390258789061,3996.0,50.0,ASP,123.2
823,small_airport,Downs Gulch Airport,47.75360107421875,-67.42610168457031,4003.0,47.0,ASP,123.5
827,small_airport,Fogo Airport,49.65750122070313,-54.23749923706055,3000.0,75.0,ASP,123.2
827,small_airport,Fogo Airport,49.65750122070313,-54.23749923706055,3000.0,75.0,ASP,132.1
829,small_airport,Bridgewater / Dayspring Airpark,44.3819007874,-64.456703186,1728.0,30.0,Gravel/Asphalt mix,123.2
830,small_airport,Olds-Didsbury Airport,51.7118988037,-114.107002258,1800.0,50.0,GRS,123.2
830,small_airport,Olds-Didsbury Airport,51.7118988037,-114.107002258,1800.0,50.0,GRS,122.7
830,small_airport,Olds-Didsbury Airport,51.7118988037,-114.107002258,3650.0,75.0,ASP,123.2
830,small_airport,Olds-Didsbury Airport,51.7118988037,-114.107002258,3650.0,75.0,ASP,122.7
831,small_airport,Hardisty Airport,52.64690017700195,-111.38400268554688,3000.0,75.0,ASP,123.2
832,small_airport,Cardston Airport,49.162498474121094,-113.24099731445312,3500.0,75.0,ASP,123.2
834,small_airport,Fairview Airport,56.081401825,-118.434997559,,,UNK,122.8
834,small_airport,Fairview Airport,56.081401825,-118.434997559,3492.0,75.0,ASP,122.8
836,small_airport,Hinton/Jasper-Hinton Airport,53.3191986084,-117.752998352,4300.0,100.0,ASP,123.2
836,small_airport,Hinton/Jasper-Hinton Airport,53.3191986084,-117.752998352,4300.0,100.0,ASP,123.55
839,small_airport,Oyen Municipal Airport,51.33420181274414,-110.49099731445312,2200.0,75.0,SAN,122.8
839,small_airport,Oyen Municipal Airport,51.33420181274414,-110.49099731445312,3000.0,75.0,ASP,122.8
841,small_airport,Taber Airport,49.826698303222656,-112.18499755859376,3000.0,75.0,ASP,122.8
841,small_airport,Taber Airport,49.826698303222656,-112.18499755859376,2000.0,75.0,ASP,122.8
311595,small_airport,Thunderbay / Eldorado Field,48.572222222200004,-88.81666666670002,1900.0,50.0,turf,123.0
844,small_airport,Wabasca Airport,55.9618988037,-113.819000244,3544.0,100.0,ASP,123.2
46603,small_airport,Belwood (Ellen Field),43.8372354306,-80.36945343020001,2000.0,60.0,TURF,123.4
847,small_airport,Bow Island Airport,49.88330078125,-111.33300018310548,3000.0,75.0,ASP,123.2
848,small_airport,Airdrie Airport,51.26390075683594,-113.93399810791016,2914.0,100.0,GVL,122.9
848,small_airport,Airdrie Airport,51.26390075683594,-113.93399810791016,2926.0,100.0,ASP,122.9
848,small_airport,Airdrie Airport,51.26390075683594,-113.93399810791016,5000.0,100.0,ASP,122.9
848,small_airport,Airdrie Airport,51.26390075683594,-113.93399810791016,2918.0,100.0,GVL,122.9
851,small_airport,Lacombe Airport,52.48830032348633,-113.71199798583984,3000.0,74.0,ASP,122.8
852,small_airport,Drumheller Municipal Airport,51.49639892578125,-112.7490005493164,3500.0,75.0,ASP,122.8
855,small_airport,Cu Nim Airport,50.7225,-114.179001,3014.0,300.0,TURF,123.4
855,small_airport,Cu Nim Airport,50.7225,-114.179001,2230.0,200.0,TURF,123.4
856,small_airport,Ponoka Industrial Airport,52.65169906616211,-113.6060028076172,3097.0,75.0,ASP,123.3
857,small_airport,De Winton South Calgary Airport,50.8218994140625,-113.8239974975586,3015.0,150.0,ASP,122.8
857,small_airport,De Winton South Calgary Airport,50.8218994140625,-113.8239974975586,2931.0,150.0,ASP,122.8
858,small_airport,Red Earth Creek Airport,56.5463981628418,-115.27400207519531,3540.0,75.0,ASP,123.2
859,small_airport,Provost Airport,52.33810043334961,-110.27899932861328,5001.0,75.0,ASP,133.45
859,small_airport,Provost Airport,52.33810043334961,-110.27899932861328,5001.0,75.0,ASP,126.7
859,small_airport,Provost Airport,52.33810043334961,-110.27899932861328,5001.0,75.0,ASP,122.8
862,small_airport,Stettler Airport,52.31000137329102,-112.75399780273438,3000.0,75.0,ASP,123.0
863,small_airport,Claresholm Industrial Airport,50.00469970703125,-113.62999725341795,3100.0,100.0,ASP,123.0
863,small_airport,Claresholm Industrial Airport,50.00469970703125,-113.62999725341795,3100.0,100.0,ASP,123.0
863,small_airport,Claresholm Industrial Airport,50.00469970703125,-113.62999725341795,3100.0,100.0,ASP,123.0
865,small_airport,Elk Point Airport,53.89310073852539,-110.77200317382812,4492.0,75.0,ASP,123.2
868,small_airport,Killam-Sedgewick Airport,52.79999923706055,-111.76699829101562,2950.0,75.0,ASPHALT,123.2
46604,small_airport,East Linton (Kerr Field),44.661068,-80.94402600000001,2400.0,50.0,Turf / Gravel,123.0
870,small_airport,Hanna Airport,51.63140106201172,-111.90399932861328,1800.0,100.0,GRS,123.2
870,small_airport,Hanna Airport,51.63140106201172,-111.90399932861328,3535.0,75.0,ASP,123.2
870,small_airport,Hanna Airport,51.63140106201172,-111.90399932861328,1418.0,60.0,GRS,123.2
871,small_airport,Valleyview Airport,55.03250122070313,-117.2959976196289,3300.0,75.0,ASP,123.2
875,small_airport,Innisfail Airport,52.0786018371582,-114.0270004272461,3025.0,100.0,ASP,123.0
875,small_airport,Innisfail Airport,52.0786018371582,-114.0270004272461,3025.0,100.0,ASP,123.0
875,small_airport,Innisfail Airport,52.0786018371582,-114.0270004272461,3025.0,100.0,ASP,123.0
876,small_airport,Swan Hills Airport,54.670799255371094,-115.41500091552734,4500.0,100.0,ASP,123.2
878,small_airport,Three Hills Airport,51.69670104980469,-113.20899963378906,3000.0,75.0,ASP,123.2
879,small_airport,High River Airport,50.53329849243164,-113.83300018310548,3000.0,75.0,ASP,123.0
879,small_airport,High River Airport,50.53329849243164,-113.83300018310548,2950.0,75.0,GVL,123.0
880,small_airport,Cold Lake Regional Airport,54.477500915527344,-110.2689971923828,3000.0,75.0,ASP,122.8
880,small_airport,Cold Lake Regional Airport,54.477500915527344,-110.2689971923828,3000.0,75.0,ASP,126.2
883,small_airport,Barrhead Airport,54.099998474121094,-114.43299865722656,3500.0,100.0,ASP,123.2
888,small_airport,Camrose Airport,53.04029846191406,-112.81600189208984,4500.0,100.0,ASP,122.8
889,small_airport,Del Bonita / Whetstone International Airport,48.9986000061,-112.77600097700001,4363.0,65.0,TURF,122.8
890,small_airport,Grande Cache Airport,53.916900634765994,-118.87400054931999,5000.0,100.0,ASP,123.2
891,small_airport,Castor Airport,52.220924924799995,-111.926887035,3000.0,75.0,ASP,123.2
892,small_airport,Drayton Valley Industrial Airport,53.265800476074,-114.95999908446998,5066.0,75.0,ASP,122.8
893,small_airport,Fort McMurray / Mildred Lake Airport,57.0555992126,-111.573997498,5437.0,100.0,TREATED GRAVEL,123.2
46605,small_airport,St-Esprit Aerodrome,45.9144,-73.672395,3000.0,75.0,Turf,123.2
895,heliport,Edmonton / St. Albert (Delta Helicopters) Heliport,53.68669436050001,-113.687338829,3200.0,75.0,GRAVEL,123.2
895,heliport,Edmonton / St. Albert (Delta Helicopters) Heliport,53.68669436050001,-113.687338829,86.0,86.0,GRAVEL,123.2
896,small_airport,Westlock Airport,54.1422004699707,-113.74099731445312,3000.0,75.0,ASP,122.8
899,small_airport,Fort Simpson Island Airport,61.86669921875,-121.36599731445312,3000.0,100.0,Gravel/Snow,122.2
899,small_airport,Fort Simpson Island Airport,61.86669921875,-121.36599731445312,3000.0,100.0,Gravel/Snow,126.7
901,small_airport,Jean Marie River Airport,61.5167007446289,-120.61699676513672,2500.0,60.0,GVL,123.2
902,small_airport,Beaverlodge Airport,55.18420028686523,-119.447998046875,3000.0,75.0,ASP,123.2
906,small_airport,Vegreville Airport,53.51440048217773,-112.0270004272461,4000.0,100.0,ASP,122.8
908,small_airport,Tofield Airport,53.37110137939453,-112.6969985961914,3000.0,75.0,ASP,123.2
910,small_airport,St. Paul Airport,53.9933013916,-111.379997253,3500.0,100.0,ASP,122.8
914,small_airport,Wetaskiwin Regional Airport,52.96500015260001,-113.41100311299999,3876.0,100.0,ASP,123.5
918,small_airport,Fort Macleod Airport,49.70000076293945,-113.41699981689452,3000.0,75.0,ASP,123.2
920,small_airport,Edmonton / Cooking Lake Airport,53.42750167849999,-113.115997314,2950.0,75.0,ASP,123.2
921,small_airport,Fort Vermilion Airport,58.40420150756836,-115.95099639892578,3000.0,100.0,ASP,123.2
931,small_airport,Edmonton / Josephburg Airport,53.727998031999995,-113.086566925,4560.0,100.0,ASP,123.5
931,small_airport,Edmonton / Josephburg Airport,53.727998031999995,-113.086566925,4560.0,100.0,ASP,122.35
934,small_airport,Rockyford Airport,51.2667007446289,-113.11699676513672,2500.0,45.0,TURF,123.2
936,small_airport,Foremost Airport,49.48310089111328,-111.49400329589844,3000.0,75.0,ASP,123.2
937,small_airport,Grimshaw Airport,56.19611,-117.62527800000001,2940.0,75.0,Turf / Snow,122.0
945,heliport,Wainwright / Camp Wainwright Field,52.82793368229999,-110.904278755,3406.0,120.0,GRS,49.9
945,heliport,Wainwright / Camp Wainwright Field,52.82793368229999,-110.904278755,5036.0,120.0,GRS,49.9
947,small_airport,Consort Airport,52.0167007446289,-110.75,3000.0,75.0,ASP,123.2
46534,small_airport,Fort Mackay / Firebag,57.275833,-110.976666,6890.0,148.0,Asphalt,135.5
46534,small_airport,Fort Mackay / Firebag,57.275833,-110.976666,6890.0,148.0,Asphalt,123.5
46534,small_airport,Fort Mackay / Firebag,57.275833,-110.976666,6890.0,148.0,Asphalt,134.025
46534,small_airport,Fort Mackay / Firebag,57.275833,-110.976666,6890.0,148.0,Asphalt,123.55
951,small_airport,Fox Harbour Airport,45.86999893188477,-63.46110153198242,4885.0,75.0,ASP,122.2
960,small_airport,Empress McNeill Spectra Energy Airport,50.68249893189999,-110.041999817,3500.0,75.0,ASP,122.9
971,small_airport,La Crete Airport,58.172875198199996,-116.337919235,4400.0,100.0,ASP,123.2
972,small_airport,Sundre Airport,51.77420043945313,-114.677001953125,1968.0,75.0,GVL,123.2
972,small_airport,Sundre Airport,51.77420043945313,-114.677001953125,4285.0,75.0,ASP,123.2
978,small_airport,Wainwright Field 21 Airport,52.830601,-111.100998,7349.0,82.0,ASP,49.9
982,small_airport,Cheadle Airport,51.05749893188501,-113.62400054931999,4000.0,100.0,TURF,123.2
990,small_airport,Spirit River Airport,55.78359985351562,-118.83999633789062,3000.0,75.0,ASP,123.2
991,small_airport,Loon River Airport,57.14189910888672,-115.0749969482422,5900.0,100.0,ASP,123.2
998,small_airport,Pelican Airport,56.16080093383789,-113.4739990234375,3872.0,75.0,ASP,122.8
999,small_airport,Zama Lake Airport,59.06389999389648,-118.88999938964844,4300.0,50.0,ASP,122.8
1014,small_airport,Calgary / Okotoks Air Park,50.735298156700004,-113.934997559,3025.0,50.0,ASP,122.8
1016,small_airport,Manning Airport,56.95080184936523,-117.6439971923828,5577.0,100.0,ASP,123.2
1018,small_airport,Chestermere (Kirkby Field) Airport,51.04169845581055,-113.7519989013672,1057.0,38.0,TURF,123.4
1018,small_airport,Chestermere (Kirkby Field) Airport,51.04169845581055,-113.7519989013672,2029.0,55.0,TURF,123.4
1020,small_airport,Winters Aire Park Airport,50.9048190147,-113.79621505700001,1930.0,75.0,TURF,123.2
1020,small_airport,Winters Aire Park Airport,50.9048190147,-113.79621505700001,2450.0,75.0,TURF,123.2
320473,small_airport,Greenbush Airport,44.0011,-77.0735,1320.0,60.0,Turf,123.2
1028,small_airport,Harrow Airport,42.05939865112305,-82.8407974243164,3000.0,100.0,TURF,122.9
46615,small_airport,Grand Valley (Martin Field),43.874896111800005,-80.28244256970001,2200.0,75.0,Turf,123.2
46615,small_airport,Grand Valley (Martin Field),43.874896111800005,-80.28244256970001,1900.0,75.0,Turf,123.2
311598,small_airport,Thamesford (Harydale Farms),43.1083333333,-81.01916666670002,2300.0,60.0,turf,123.2
43875,small_airport,Ottawa / Manotick (Hope Field),45.1906013489,-75.70860290530001,2800.0,90.0,TURF,123.2
1045,small_airport,Morden Airport,49.21030044555664,-98.05919647216795,3937.0,75.0,ASP,123.0
1045,small_airport,Morden Airport,49.21030044555664,-98.05919647216795,2300.0,100.0,GRS,123.0
1049,small_airport,Steinbach Airport,49.549400329589844,-96.6793975830078,3000.0,75.0,ASP,122.7
1052,small_airport,Kyle Airport,50.83330154418945,-108.06999969482422,3000.0,75.0,ASP,123.2
1056,small_airport,Shaunavon Airport,49.65810012817383,-108.40599822998048,3340.0,40.0,GRE,122.8
1056,small_airport,Shaunavon Airport,49.65810012817383,-108.40599822998048,3000.0,75.0,ASP,122.8
1062,small_airport,Leader Airport,50.87720108032226,-109.5009994506836,3000.0,75.0,ASP,123.2
1064,small_airport,Weyburn Airport,49.6974983215332,-103.8010025024414,3000.0,75.0,ASP,122.8
1064,small_airport,Weyburn Airport,49.6974983215332,-103.8010025024414,4000.0,75.0,ASP,122.8
1069,small_airport,Île-à-la-Crosse Airport,55.48970031738281,-107.93000030517578,3900.0,75.0,TREATED GRAVEL,123.2
1080,small_airport,Deloraine Airport,49.15060043334961,-100.5009994506836,3980.0,75.0,ASP,122.8
1080,small_airport,Deloraine Airport,49.15060043334961,-100.5009994506836,2218.0,100.0,GRS,122.8
1082,small_airport,Macklin Airport,52.34280014038086,-109.91899871826172,3000.0,75.0,ASP,123.2
1085,small_airport,Esterhazy Airport,50.642799377441406,-102.0999984741211,3000.0,75.0,ASP,122.8
1091,small_airport,Altona Municipal Airport,49.094398498535156,-97.53389739990234,2000.0,80.0,GRS,123.2
1091,small_airport,Altona Municipal Airport,49.094398498535156,-97.53389739990234,3248.0,75.0,ASP,123.2
1096,small_airport,Frontier Airport,49.16669845581055,-108.56700134277344,3625.0,60.0,ASP,123.2
1108,small_airport,Carlyle Airport,49.64440155029297,-102.28700256347656,3150.0,75.0,ASP,122.8
1108,small_airport,Carlyle Airport,49.64440155029297,-102.28700256347656,3150.0,75.0,ASP,123.55
1109,small_airport,Maple Creek Airport,49.89580154418945,-109.4749984741211,3100.0,75.0,ASP,122.8
1109,small_airport,Maple Creek Airport,49.89580154418945,-109.4749984741211,1565.0,75.0,GRE,122.8
1111,small_airport,Tanquary Fiord Airport,81.40940093990001,-76.8816986084,3700.0,120.0,GVL,444.1
1111,small_airport,Tanquary Fiord Airport,81.40940093990001,-76.8816986084,3700.0,120.0,GVL,123.2
1113,small_airport,Luseland Airport,52.06999969482422,-109.3740005493164,3000.0,75.0,ASP,123.2
1115,small_airport,Eston Airport,51.14419937133789,-108.76300048828124,3000.0,75.0,ASP,123.2
1115,small_airport,Eston Airport,51.14419937133789,-108.76300048828124,1950.0,50.0,GVL,123.2
1137,small_airport,Otter Lake Airport,55.5811004639,-104.78500366200001,2500.0,75.0,GRAVEL/CLAY,122.8
1138,small_airport,Neepawa Airport,50.2327995300293,-99.5105972290039,3510.0,75.0,ASP,122.8
1145,small_airport,Russell Airport,50.76580047607422,-101.29499816894531,1900.0,75.0,GRS,122.8
1145,small_airport,Russell Airport,50.76580047607422,-101.29499816894531,1900.0,75.0,GRS,122.2
1145,small_airport,Russell Airport,50.76580047607422,-101.29499816894531,3400.0,75.0,ASP,122.8
1145,small_airport,Russell Airport,50.76580047607422,-101.29499816894531,3400.0,75.0,ASP,122.2
1149,small_airport,Souris Glenwood Industrial Air Park,49.63330078125,-100.1999969482422,2200.0,80.0,GRS,123.2
1149,small_airport,Souris Glenwood Industrial Air Park,49.63330078125,-100.1999969482422,2900.0,100.0,ASP,123.2
1151,small_airport,Tisdale Airport,52.836700439453004,-104.06700134277,2200.0,160.0,GRS,122.8
1151,small_airport,Tisdale Airport,52.836700439453004,-104.06700134277,3000.0,75.0,ASP,122.8
1151,small_airport,Tisdale Airport,52.836700439453004,-104.06700134277,2100.0,200.0,GRS,122.8
1155,small_airport,Melfort Airport,52.86669921875,-104.6999969482422,3000.0,75.0,ASP,122.8
1155,small_airport,Melfort Airport,52.86669921875,-104.6999969482422,3000.0,75.0,ASP,122.8
1163,small_airport,Roblin Airport,51.23440170288086,-101.39299774169922,3510.0,75.0,ASP,123.2
1170,small_airport,Kipling Airport,50.09920120239258,-102.60700225830078,3000.0,75.0,ASP,123.2
1174,small_airport,Unity Airport,52.44580078125,-109.18499755859376,1065.0,60.0,GRE,122.8
